gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT04_2471475,complete,,CBLOL,2022,Split 2,1,2022-08-14 17:55:58,3.0,12.14,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Wukong,Kalista,Poppy,Camille,Gnar,1895,0,10,17,15,10,17,0.0,0.0,0.0,0.0,1.0,,,,0.3166,0.8549,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,11.0,0.0,0.0,6.0,3.0,0.0,3.0,61267.0,1939.8522,,2627.4301,2631.8311,94.0,2.9763,52.0,1.6464,37.0,186.0,5.8892,52710.0,32003.0,1013.2876,,51710.0,-0.0872058,,837.0,168.0,,,31.8206,17233.0,17849.0,266.0,15432.0,17205.0,290.0,1801.0,644.0,-24.0,7.0,9.0,2.0,2.0,2.0,7.0,27407.0,29069.0,451.0,24365.0,29239.0,486.0,3042.0,-170.0,-35.0,9.0,12.0,4.0,4.0,4.0,9.0
ESPORTSTMNT04_2471475,complete,,CBLOL,2022,Split 2,1,2022-08-14 17:55:58,3.0,12.14,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Gwen,Taliyah,Trundle,Vex,Ornn,1895,1,17,10,48,17,10,2.0,1.0,1.0,0.0,0.0,,,,0.5383,0.8549,1.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,11.0,2.0,1.0,1.0,3.0,6.0,3.0,0.0,61581.0,1949.7942,,2830.2269,2951.3351,140.0,4.4327,48.0,1.5198,57.0,272.0,8.6121,63126.0,42419.0,1343.0818,,56425.0,0.0872058,,824.0,204.0,,,32.5488,15432.0,17205.0,290.0,17233.0,17849.0,266.0,-1801.0,-644.0,24.0,2.0,2.0,7.0,7.0,9.0,2.0,24365.0,29239.0,486.0,27407.0,29069.0,451.0,-3042.0,170.0,35.0,4.0,4.0,9.0,9.0,12.0,4.0
ESPORTSTMNT04_2471486,complete,,CBLOL,2022,Split 2,1,2022-08-14 18:54:38,4.0,12.14,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Poppy,Zeri,Sivir,Camille,Lissandra,1742,0,14,23,43,14,23,1.0,0.0,0.0,0.0,0.0,,,,0.4822,1.2744,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,5.0,7.0,0.0,1.0,61755.0,2127.0379,,3308.9552,2619.0586,102.0,3.5132,33.0,1.1366,39.0,189.0,6.5098,51104.0,31958.0,1100.7348,,49785.0,-0.0996278,,687.0,176.0,,,29.7245,14794.0,15598.0,236.0,18338.0,18443.0,299.0,-3544.0,-2845.0,-63.0,4.0,11.0,9.0,9.0,18.0,4.0,26097.0,26687.0,395.0,27855.0,29131.0,471.0,-1758.0,-2444.0,-76.0,10.0,28.0,12.0,12.0,26.0,10.0
ESPORTSTMNT04_2471486,complete,,CBLOL,2022,Split 2,1,2022-08-14 18:54:38,4.0,12.14,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Gwen,Taliyah,Trundle,Vex,Lulu,1742,1,23,14,63,23,14,5.0,1.0,0.0,0.0,1.0,,,,0.7922,1.2744,1.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,4.0,1.0,1.0,7.0,5.0,1.0,0.0,78798.0,2714.0528,,3154.7187,3204.1102,103.0,3.5476,47.0,1.6188,67.0,234.0,8.0597,59198.0,40052.0,1379.5178,,55005.0,0.0996278,,751.0,190.0,,,32.411,18338.0,18443.0,299.0,14794.0,15598.0,236.0,3544.0,2845.0,63.0,9.0,18.0,4.0,4.0,11.0,9.0,27855.0,29131.0,471.0,26097.0,26687.0,395.0,1758.0,2444.0,76.0,12.0,26.0,10.0,10.0,28.0,12.0
ESPORTSTMNT04_2451733,complete,,CBLOL,2022,Split 2,1,2022-08-20 15:45:14,1.0,12.14,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Kalista,Draven,Sivir,Lulu,Jax,2462,1,37,22,91,37,22,3.0,1.0,0.0,0.0,1.0,,,,0.9017,1.4379,0.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,8.0,1.0,0.0,153840.0,3749.147,,4910.9098,4282.567,152.0,3.7043,94.0,2.2908,51.0,341.0,8.3103,81419.0,54929.0,1338.6434,,73860.0,0.108042,,920.0,257.0,,,28.684,16019.0,18499.0,301.0,15554.0,18317.0,317.0,465.0,182.0,-16.0,4.0,5.0,1.0,1.0,2.0,4.0,24344.0,29091.0,481.0,26219.0,29050.0,498.0,-1875.0,41.0,-17.0,6.0,11.0,5.0,5.0,11.0,6.0
ESPORTSTMNT04_2451733,complete,,CBLOL,2022,Split 2,1,2022-08-20 15:45:14,1.0,12.14,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Gwen,Wukong,Zeri,Lissandra,Taliyah,2462,0,22,37,43,22,37,3.0,0.0,0.0,0.0,0.0,,,,0.5361,1.4379,1.0,2.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,9.0,1.0,1.0,8.0,2.0,0.0,1.0,156930.0,3824.4517,,4544.5979,3789.0902,187.0,4.5573,72.0,1.7547,53.0,333.0,8.1154,68370.0,41880.0,1020.6336,,66289.0,-0.108042,,857.0,232.0,,,26.5394,15554.0,18317.0,317.0,16019.0,18499.0,301.0,-465.0,-182.0,16.0,1.0,2.0,4.0,4.0,5.0,1.0,26219.0,29050.0,498.0,24344.0,29091.0,481.0,1875.0,-41.0,17.0,5.0,11.0,6.0,6.0,11.0,5.0
ESPORTSTMNT04_2451745,complete,,CBLOL,2022,Split 2,1,2022-08-20 17:10:49,2.0,12.14,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Gwen,Trundle,Lucian,Taliyah,Swain,1816,1,34,12,79,34,12,2.0,1.0,0.0,0.0,0.0,,,,1.1233,1.5198,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,114129.0,3770.7819,,3538.5793,3128.2599,84.0,2.7753,36.0,1.1894,40.0,234.0,7.7313,64745.0,44844.0,1481.63,,58875.0,0.24414,,672.0,208.0,,,29.0749,14469.0,16990.0,276.0,14974.0,16370.0,273.0,-505.0,620.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,23902.0,28590.0,447.0,24175.0,28506.0,482.0,-273.0,84.0,-35.0,6.0,7.0,5.0,5.0,8.0,6.0
ESPORTSTMNT04_2451745,complete,,CBLOL,2022,Split 2,1,2022-08-20 17:10:49,2.0,12.14,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Kalista,Draven,Zeri,Sylas,Azir,1816,0,12,34,26,12,34,1.0,0.0,0.0,0.0,1.0,,,,0.3965,1.5198,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,11.0,0.0,0.0,3.0,4.0,0.0,3.0,71768.0,2371.1894,,4418.8877,4701.8392,95.0,3.1388,23.0,0.7599,52.0,182.0,6.0132,50021.0,30120.0,995.1542,,46065.0,-0.24414,,749.0,130.0,,,29.0419,14974.0,16370.0,273.0,14469.0,16990.0,276.0,505.0,-620.0,-3.0,3.0,5.0,2.0,2.0,2.0,3.0,24175.0,28506.0,482.0,23902.0,28590.0,447.0,273.0,-84.0,35.0,5.0,8.0,6.0,6.0,7.0,5.0
ESPORTSTMNT04_2451746,complete,,CBLOL,2022,Split 2,1,2022-08-20 18:08:02,3.0,12.14,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Kalista,Draven,Wukong,Sylas,Jax,1860,1,26,5,55,26,5,3.0,1.0,0.0,0.0,1.0,,,,0.8387,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,74164.0,2392.3871,,2993.8065,3039.2581,125.0,4.0323,51.0,1.6452,53.0,269.0,8.6774,63972.0,43622.0,1407.1613,,57900.0,0.226709,,806.0,235.0,,,33.5806,16410.0,18030.0,315.0,15397.0,17937.0,303.0,1013.0,93.0,12.0,4.0,6.0,2.0,2.0,3.0,4.0,26968.0,31043.0,526.0,22844.0,28887.0,499.0,4124.0,2156.0,27.0,7.0,9.0,2.0,2.0,3.0,7.0
ESPORTSTMNT04_2451746,complete,,CBLOL,2022,Split 2,1,2022-08-20 18:08:02,3.0,12.14,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Gwen,Trundle,Lucian,Jarvan IV,Ornn,1860,0,5,26,11,5,26,0.0,0.0,0.0,0.0,0.0,,,,0.1613,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,5.0,4.0,0.0,2.0,54059.0,1743.8387,,2899.6774,2472.2258,110.0,3.5484,57.0,1.8387,43.0,220.0,7.0968,47055.0,26705.0,861.4516,,46110.0,-0.226709,,793.0,142.0,,,30.1613,15397.0,17937.0,303.0,16410.0,18030.0,315.0,-1013.0,-93.0,-12.0,2.0,3.0,4.0,4.0,6.0,2.0,22844.0,28887.0,499.0,26968.0,31043.0,526.0,-4124.0,-2156.0,-27.0,2.0,3.0,7.0,7.0,9.0,2.0
ESPORTSTMNT04_2451749,complete,,CBLOL,2022,Split 2,1,2022-08-20 19:04:00,4.0,12.14,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Gwen,Trundle,Lucian,Camille,Jarvan IV,2006,0,12,15,21,12,15,0.0,0.0,0.0,0.0,0.0,,,,0.3589,0.8076,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,1.0,0.0,3.0,4.0,0.0,1.0,68087.0,2036.5005,,2849.2223,2916.7298,135.0,4.0379,67.0,2.004,45.0,297.0,8.8833,55878.0,34039.0,1018.1157,,53930.0,-0.0582035,,846.0,203.0,,,31.3759,15327.0,18126.0,283.0,15446.0,18411.0,302.0,-119.0,-285.0,-19.0,3.0,3.0,1.0,1.0,2.0,3.0,24307.0,30299.0,494.0,24568.0,30989.0,494.0,-261.0,-690.0,0.0,5.0,5.0,3.0,3.0,6.0,5.0
ESPORTSTMNT04_2451749,complete,,CBLOL,2022,Split 2,1,2022-08-20 19:04:00,4.0,12.14,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Kalista,Zeri,Wukong,Poppy,Sejuani,2006,1,15,12,36,15,12,0.0,0.0,0.0,0.0,1.0,,,,0.4487,0.8076,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,3.0,0.0,1.0,4.0,3.0,1.0,0.0,69005.0,2063.9581,,2780.7278,2428.5942,131.0,3.9182,57.0,1.7049,54.0,257.0,7.6869,61232.0,39393.0,1178.2552,,57163.0,0.0582035,,858.0,243.0,,,32.9312,15446.0,18411.0,302.0,15327.0,18126.0,283.0,119.0,285.0,19.0,1.0,2.0,3.0,3.0,3.0,1.0,24568.0,30989.0,494.0,24307.0,30299.0,494.0,261.0,690.0,0.0,3.0,6.0,5.0,5.0,5.0,3.0
ESPORTSTMNT04_2451785,complete,,CBLOL,2022,Split 2,1,2022-08-21 15:45:20,1.0,12.14,100,Blue,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Kalista,Trundle,Gwen,Ornn,Renekton,2128,1,20,16,39,20,16,1.0,1.0,0.0,0.0,0.0,,,,0.5639,1.015,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,2.0,0.0,1.0,2.0,6.0,2.0,0.0,69546.0,1960.8835,,3076.9455,3000.0,147.0,4.1447,73.0,2.0583,55.0,317.0,8.938,68620.0,45536.0,1283.9098,,64755.0,0.0958006,,875.0,255.0,,,31.8609,14936.0,17612.0,316.0,16843.0,18154.0,324.0,-1907.0,-542.0,-8.0,2.0,3.0,3.0,3.0,5.0,2.0,22622.0,27553.0,486.0,24881.0,27375.0,503.0,-2259.0,178.0,-17.0,3.0,5.0,3.0,3.0,5.0,3.0
ESPORTSTMNT04_2451785,complete,,CBLOL,2022,Split 2,1,2022-08-21 15:45:20,1.0,12.14,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Lucian,Sivir,Senna,Yuumi,2128,0,16,20,44,16,20,2.0,1.0,0.0,0.0,1.0,,,,0.4511,1.015,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,10.0,1.0,0.0,6.0,2.0,0.0,2.0,85609.0,2413.7876,,2546.7575,2512.7538,149.0,4.2011,58.0,1.6353,61.0,263.0,7.4154,59710.0,36626.0,1032.688,,58835.0,-0.0958006,,870.0,191.0,,,29.9154,16843.0,18154.0,324.0,14936.0,17612.0,316.0,1907.0,542.0,8.0,3.0,5.0,2.0,2.0,3.0,3.0,24881.0,27375.0,503.0,22622.0,27553.0,486.0,2259.0,-178.0,17.0,3.0,5.0,3.0,3.0,5.0,3.0
ESPORTSTMNT04_2451797,complete,,CBLOL,2022,Split 2,1,2022-08-21 17:09:34,2.0,12.14,100,Blue,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Sivir,Lucian,Viego,Lee Sin,1794,1,16,5,49,16,5,0.0,0.0,0.0,0.0,1.0,,,,0.5351,0.7023,1.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,57678.0,1929.0301,,2770.3679,3127.5251,86.0,2.8763,55.0,1.8395,46.0,228.0,7.6254,56051.0,36374.0,1216.5217,,47683.0,0.0431266,,784.0,179.0,,,32.2074,15914.0,18113.0,317.0,15846.0,17721.0,310.0,68.0,392.0,7.0,3.0,3.0,2.0,2.0,2.0,3.0,23870.0,29175.0,515.0,24147.0,29988.0,518.0,-277.0,-813.0,-3.0,4.0,4.0,3.0,3.0,4.0,4.0
ESPORTSTMNT04_2451797,complete,,CBLOL,2022,Split 2,1,2022-08-21 17:09:34,2.0,12.14,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Kalista,Wukong,Gwen,Renekton,Jax,1794,0,5,16,9,5,16,0.0,0.0,0.0,0.0,0.0,,,,0.1672,0.7023,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,5.0,1.0,0.0,1.0,54863.0,1834.8829,,2583.3779,2272.0067,104.0,3.4783,35.0,1.1706,49.0,210.0,7.0234,47012.0,27335.0,914.214,,45670.0,-0.0431266,,750.0,193.0,,,31.5385,15846.0,17721.0,310.0,15914.0,18113.0,317.0,-68.0,-392.0,-7.0,2.0,2.0,3.0,3.0,3.0,2.0,24147.0,29988.0,518.0,23870.0,29175.0,515.0,277.0,813.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
ESPORTSTMNT04_2451799,complete,,CBLOL,2022,Split 2,1,2022-08-21 18:04:02,3.0,12.14,100,Blue,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Kalista,Trundle,Sylas,Yuumi,Nautilus,2450,0,18,22,45,18,22,2.0,0.0,0.0,0.0,1.0,,,,0.4408,0.9796,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,8.0,1.0,1.0,3.0,4.0,1.0,1.0,109585.0,2683.7143,,3547.0286,3869.8286,202.0,4.9469,71.0,1.7388,72.0,362.0,8.8653,65983.0,39615.0,970.1633,,64760.0,-0.0771971,,875.0,268.0,,,27.9918,16012.0,18229.0,315.0,14536.0,17495.0,322.0,1476.0,734.0,-7.0,3.0,10.0,0.0,0.0,0.0,3.0,25401.0,29415.0,498.0,22869.0,27666.0,501.0,2532.0,1749.0,-3.0,7.0,19.0,1.0,1.0,3.0,7.0
ESPORTSTMNT04_2451799,complete,,CBLOL,2022,Split 2,1,2022-08-21 18:04:02,3.0,12.14,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Lucian,Renata Glasc,Azir,Lulu,2450,1,22,18,72,22,18,2.0,1.0,1.0,0.0,0.0,,,,0.5388,0.9796,1.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,8.0,5.0,0.0,0.0,4.0,3.0,1.0,1.0,114886.0,2813.5347,,3448.2367,3736.9469,153.0,3.7469,113.0,2.7673,81.0,384.0,9.4041,73986.0,47618.0,1166.1551,,69960.0,0.0771971,,965.0,220.0,,,29.0204,14536.0,17495.0,322.0,16012.0,18229.0,315.0,-1476.0,-734.0,7.0,0.0,0.0,3.0,3.0,10.0,0.0,22869.0,27666.0,501.0,25401.0,29415.0,498.0,-2532.0,-1749.0,3.0,1.0,3.0,7.0,7.0,19.0,1.0
ESPORTSTMNT04_2451801,complete,,CBLOL,2022,Split 2,1,2022-08-21 19:08:32,4.0,12.14,100,Blue,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Lucian,Zeri,Sylas,Viego,Galio,2696,0,20,20,51,20,20,2.0,2.0,1.0,0.0,0.0,,,,0.4451,0.8902,0.0,2.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,6.0,8.0,1.0,0.0,5.0,6.0,1.0,1.0,99609.0,2216.8175,,2990.9644,3611.1944,184.0,4.095,88.0,1.9585,81.0,375.0,8.3457,79007.0,50130.0,1115.6528,,79730.0,0.105569,,1047.0,295.0,,,29.8665,15013.0,17434.0,303.0,15985.0,17295.0,276.0,-972.0,139.0,27.0,2.0,2.0,3.0,3.0,5.0,2.0,23772.0,27485.0,492.0,22969.0,27279.0,455.0,803.0,206.0,37.0,3.0,3.0,3.0,3.0,5.0,3.0
ESPORTSTMNT04_2451801,complete,,CBLOL,2022,Split 2,1,2022-08-21 19:08:32,4.0,12.14,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Wukong,Trundle,Kalista,Swain,Nautilus,2696,1,20,20,55,20,20,1.0,0.0,0.0,0.0,1.0,,,,0.4451,0.8902,1.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,8.0,6.0,0.0,1.0,6.0,5.0,1.0,1.0,106059.0,2360.3635,,2829.3472,3384.4585,178.0,3.9614,79.0,1.7582,78.0,343.0,7.6335,78849.0,49972.0,1112.1365,,71735.0,-0.105569,,1066.0,252.0,,,29.3323,15985.0,17295.0,276.0,15013.0,17434.0,303.0,972.0,-139.0,-27.0,3.0,5.0,2.0,2.0,2.0,3.0,22969.0,27279.0,455.0,23772.0,27485.0,492.0,-803.0,-206.0,-37.0,3.0,5.0,3.0,3.0,3.0,3.0
ESPORTSTMNT04_2451805,complete,,CBLOL,2022,Split 2,1,2022-08-21 20:22:07,5.0,12.14,100,Blue,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Kalista,Trundle,Poppy,Azir,Ahri,1859,0,6,23,15,6,23,0.0,0.0,0.0,0.0,0.0,,,,0.1937,0.936,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,3.0,0.0,1.0,48738.0,1573.0393,,2977.2781,2662.2055,127.0,4.099,43.0,1.3878,47.0,221.0,7.1329,48766.0,28426.0,917.461,,45870.0,-0.140939,,825.0,191.0,,,32.7918,14405.0,17690.0,328.0,16613.0,18622.0,308.0,-2208.0,-932.0,20.0,0.0,0.0,4.0,4.0,16.0,0.0,22498.0,27637.0,506.0,27167.0,31535.0,507.0,-4669.0,-3898.0,-1.0,1.0,2.0,10.0,10.0,27.0,1.0
ESPORTSTMNT04_2451805,complete,,CBLOL,2022,Split 2,1,2022-08-21 20:22:07,5.0,12.14,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Lucian,Sivir,Yuumi,Kai'Sa,1859,1,23,6,62,23,6,5.0,2.0,2.0,1.0,1.0,,,,0.7423,0.936,0.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,70068.0,2261.4739,,2579.0317,3677.2028,116.0,3.7439,73.0,2.3561,52.0,276.0,8.908,60361.0,40021.0,1291.6945,,52825.0,0.140939,,816.0,201.0,,,32.8241,16613.0,18622.0,308.0,14405.0,17690.0,328.0,2208.0,932.0,-20.0,4.0,16.0,0.0,0.0,0.0,4.0,27167.0,31535.0,507.0,22498.0,27637.0,506.0,4669.0,3898.0,1.0,10.0,27.0,1.0,1.0,2.0,10.0
ESPORTSTMNT04_2472051,complete,,CBLOL,2022,Split 2,1,2022-08-27 15:45:26,1.0,12.14,100,Blue,team,,,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,,Trundle,Wukong,Kalista,Camille,Jarvan IV,1729,1,17,4,41,17,4,0.0,0.0,0.0,0.0,1.0,,,,0.5899,0.7287,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,1.0,1.0,11.0,2.0,3.0,0.0,61379.0,2129.9826,,1970.5263,2330.9774,103.0,3.5743,48.0,1.6657,43.0,204.0,7.0792,55998.0,36984.0,1283.4239,,50795.0,0.0930209,,706.0,169.0,,,30.3644,15778.0,17738.0,281.0,14449.0,16798.0,277.0,1329.0,940.0,4.0,4.0,5.0,2.0,2.0,2.0,4.0,28146.0,29551.0,482.0,22983.0,27778.0,476.0,5163.0,1773.0,6.0,7.0,11.0,2.0,2.0,2.0,7.0
ESPORTSTMNT04_2472051,complete,,CBLOL,2022,Split 2,1,2022-08-27 15:45:26,1.0,12.14,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Zeri,Gwen,Draven,Sylas,Olaf,1729,0,4,17,10,4,17,0.0,0.0,0.0,0.0,0.0,,,,0.1388,0.7287,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,11.0,0.0,0.0,2.0,11.0,0.0,3.0,32544.0,1129.3464,,3068.9879,2508.8259,110.0,3.8172,42.0,1.4575,44.0,205.0,7.1139,47952.0,28938.0,1004.2105,,46280.0,-0.0930209,,746.0,194.0,,,32.62,14449.0,16798.0,277.0,15778.0,17738.0,281.0,-1329.0,-940.0,-4.0,2.0,2.0,4.0,4.0,5.0,2.0,22983.0,27778.0,476.0,28146.0,29551.0,482.0,-5163.0,-1773.0,-6.0,2.0,2.0,7.0,7.0,11.0,2.0
ESPORTSTMNT04_2472071,complete,,CBLOL,2022,Split 2,1,2022-08-27 17:03:52,2.0,12.14,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Draven,Sivir,Sejuani,Jax,Vex,1725,1,19,5,40,19,5,3.0,0.0,0.0,0.0,1.0,,,,0.6609,0.8348,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,8.0,2.0,3.0,0.0,51001.0,1773.9478,,2227.513,2273.3913,78.0,2.713,47.0,1.6348,40.0,201.0,6.9913,57190.0,38217.0,1329.287,,52200.0,0.116896,,713.0,213.0,,,32.2087,16728.0,18108.0,313.0,13248.0,16057.0,265.0,3480.0,2051.0,48.0,4.0,4.0,1.0,1.0,0.0,4.0,28874.0,30192.0,459.0,21991.0,25842.0,415.0,6883.0,4350.0,44.0,13.0,23.0,3.0,3.0,4.0,13.0
